Order_ID,Order_Date,Category,Subcategory,Quantity,Unit_Price,Discount_%,Sales_Amount,Profit,City,Region
48347,2020-07-10,Clothing,Women,2,1700,5,3230.0,173.2,Ahmedabad,West
48348,2017-03-17,Home & Kitchen,Cookware,1,2710,0,2710.0,351.7,Ahmedabad,West
48349,2016-03-08,Clothing,Women,4,2010,20,6432.0,1053.31,Hyderabad,North
48350,2018-05-20,Grocery,Snacks,2,1282,20,2051.2,220.09,Mumbai,West
48351,2016-05-10,Electronics,Appliances,5,4481,10,20164.5,3636.51,Chennai,West
48352,2018-09-05,Home & Kitchen,Decor,5,3342,5,15874.5,2292.31,Ahmedabad,West
48353,2018-11-01,Home & Kitchen,Furniture,4,4846,20,15507.2,3193.09,Kolkata,North
48354,2018-04-10,Electronics,Mobiles,4,2823,20,9033.6,1731.7,Pune,North
48355,2017-03-14,Electronics,Mobiles,4,3529,20,11292.8,1188.26,Bangalore,South
48356,2016-09-03,Electronics,Mobiles,2,4585,0,9170.0,2206.28,Delhi,West
48357,2018-04-17,Clothing,Women,1,2004,10,1803.6,340.19,Mumbai,North
48358,2017-12-11,Personal Care,Hygiene,1,4033,10,3629.7,683.13,Delhi,South
48359,2019-08-15,Electronics,Accessories,1,605,5,574.75,127.84,Bangalore,West
48360,2020-02-28,Electronics,Accessories,1,2332,10,2098.8,508.55,Kolkata,North
48361,2019-10-29,Home & Kitchen,Cookware,1,3746,0,3746.0,322.52,Pune,North
48362,2017-02-19,Clothing,Women,5,917,10,4126.5,900.38,Mumbai,North
48363,2019-06-17,Electronics,Mobiles,3,1325,10,3577.5,197.45,Pune,North
48364,2020-09-08,Personal Care,Hygiene,1,2935,5,2788.25,472.94,Kolkata,East
48365,2017-12-20,Grocery,Dairy,2,645,15,1096.5,273.0,Ahmedabad,East
48366,2019-06-27,Grocery,Snacks,1,2109,10,1898.1,261.49,Delhi,North
48367,2019-10-19,Personal Care,Skincare,3,4104,15,10465.2,1823.42,Mumbai,North
48368,2020-11-07,Electronics,Accessories,2,1761,0,3522.0,212.17,Ahmedabad,South
48369,2016-06-15,Home & Kitchen,Cookware,1,4548,15,3865.8,815.87,Hyderabad,North
48370,2016-11-05,Personal Care,Skincare,2,330,0,660.0,133.01,Bangalore,North
48371,2019-05-29,Personal Care,Haircare,1,3855,5,3662.25,891.55,Kolkata,West
48372,2016-08-12,Grocery,Snacks,3,2923,10,7892.1,1246.57,Delhi,South
48373,2019-01-18,Electronics,Accessories,1,2964,0,2964.0,420.51,Bangalore,North
48374,2020-05-12,Clothing,Men,3,2792,5,7957.2,807.11,Pune,West
48375,2019-05-14,Electronics,Mobiles,3,4176,5,11901.6,2295.21,Mumbai,South
48376,2019-12-07,Clothing,Men,1,4167,5,3958.65,898.58,Chennai,East
48377,2017-08-06,Personal Care,Hygiene,5,555,5,2636.25,422.72,Hyderabad,South
48378,2018-03-07,Clothing,Women,1,2290,10,2061.0,287.57,Chennai,South
48379,2019-04-19,Personal Care,Haircare,3,2434,20,5841.6,1379.07,Pune,West
48380,2020-06-19,Personal Care,Hygiene,4,3290,5,12502.0,1581.07,Ahmedabad,North
48381,2018-06-22,Personal Care,Skincare,5,2792,20,11168.0,1874.75,Delhi,West
48382,2016-06-17,Personal Care,Haircare,4,4484,15,15245.6,1110.13,Hyderabad,East
48383,2016-02-20,Personal Care,Haircare,1,232,10,208.8,22.15,Chennai,North
48384,2019-02-17,Home & Kitchen,Furniture,4,2170,0,8680.0,1495.13,Bangalore,West
48385,2017-10-25,Clothing,Men,2,2372,10,4269.6,395.72,Chennai,East
48386,2017-09-29,Personal Care,Haircare,2,4181,5,7943.9,872.64,Pune,South
48387,2016-11-28,Home & Kitchen,Cookware,5,1220,10,5490.0,1128.12,Pune,North
48388,2020-05-25,Grocery,Staples,1,1728,20,1382.4,181.09,Ahmedabad,South
48389,2018-02-13,Grocery,Dairy,3,1455,10,3928.5,491.64,Hyderabad,South
48390,2019-05-13,Electronics,Appliances,1,1552,5,1474.4,270.48,Delhi,North
48391,2019-08-03,Home & Kitchen,Cookware,4,2753,5,10461.4,1346.51,Mumbai,North
48392,2016-02-12,Grocery,Staples,2,2337,10,4206.6,1037.79,Kolkata,North
48393,2018-10-17,Electronics,Mobiles,2,4436,20,7097.6,720.3,Bangalore,North
48394,2017-12-01,Home & Kitchen,Cookware,2,1909,0,3818.0,338.47,Ahmedabad,West
48395,2017-02-16,Personal Care,Skincare,4,4306,15,14640.4,2456.75,Kolkata,West
48396,2020-10-09,Clothing,Women,2,2486,10,4474.8,225.63,Hyderabad,West
48397,2020-12-24,Personal Care,Skincare,5,2107,20,8428.0,623.74,Delhi,West
48398,2018-12-28,Grocery,Beverages,3,2364,5,6737.4,496.62,Bangalore,South
48399,2019-06-28,Electronics,Accessories,3,3290,15,8389.5,1195.01,Delhi,South
48400,2019-04-16,Personal Care,Skincare,2,737,10,1326.6,237.03,Mumbai,West
48401,2017-11-08,Grocery,Dairy,5,2776,5,13186.0,3260.97,Mumbai,North
48402,2016-10-02,Grocery,Beverages,3,3452,10,9320.4,745.1,Chennai,East
48403,2016-03-29,Home & Kitchen,Cookware,3,1846,20,4430.4,973.0,Kolkata,North
48404,2019-03-12,Clothing,Kids,4,4840,0,19360.0,2040.5,Chennai,North
48405,2016-12-08,Grocery,Beverages,2,3603,20,5764.8,1310.6,Hyderabad,South
48406,2018-10-13,Electronics,Accessories,2,2398,15,4076.6,666.12,Kolkata,North
48407,2020-05-09,Grocery,Beverages,3,3820,15,9741.0,1316.6,Bangalore,East
48408,2018-07-03,Personal Care,Haircare,2,50,20,80.0,17.67,Pune,East
48409,2017-10-20,Personal Care,Hygiene,5,2735,10,12307.5,2122.96,Hyderabad,East
48410,2017-01-10,Personal Care,Haircare,5,852,10,3834.0,860.98,Pune,South
48411,2018-09-18,Electronics,Accessories,5,3261,5,15489.75,2523.07,Pune,North
48412,2018-11-27,Home & Kitchen,Furniture,3,3062,15,7808.1,1501.32,Mumbai,North
48413,2019-07-05,Clothing,Kids,2,2985,10,5373.0,699.84,Mumbai,South
48414,2016-06-05,Electronics,Appliances,5,1674,15,7114.5,1484.41,Kolkata,West
48415,2016-07-05,Home & Kitchen,Furniture,1,3551,15,3018.35,492.31,Hyderabad,East
48416,2019-07-17,Home & Kitchen,Decor,1,4353,15,3700.05,874.07,Ahmedabad,West
48417,2020-07-19,Clothing,Kids,2,423,15,719.1,41.17,Delhi,East
48418,2019-01-21,Electronics,Mobiles,4,1707,10,6145.2,774.07,Pune,North
48419,2018-05-19,Clothing,Kids,4,4603,5,17491.4,2913.12,Delhi,East
48420,2019-06-01,Clothing,Women,4,2831,5,10757.8,1368.48,Chennai,East
48421,2019-05-29,Personal Care,Hygiene,5,614,0,3070.0,660.03,Chennai,East
48422,2016-10-16,Clothing,Men,5,4341,10,19534.5,3146.14,Chennai,West
48423,2020-12-11,Home & Kitchen,Cookware,5,1689,10,7600.5,480.22,Ahmedabad,North
48424,2017-12-22,Electronics,Appliances,3,800,10,2160.0,417.14,Chennai,South
48425,2016-06-26,Home & Kitchen,Cookware,1,1797,5,1707.15,141.53,Pune,North
48426,2020-04-08,Home & Kitchen,Decor,4,3241,0,12964.0,801.53,Pune,South
48427,2018-02-20,Clothing,Women,2,2011,15,3418.7,640.4,Ahmedabad,West
48428,2019-07-28,Clothing,Kids,4,3447,0,13788.0,2688.59,Hyderabad,South
48429,2018-05-26,Personal Care,Haircare,3,1422,15,3626.1,356.29,Pune,East
48430,2019-02-15,Grocery,Staples,1,1222,5,1160.9,158.9,Kolkata,South
48431,2018-12-28,Personal Care,Hygiene,4,354,5,1345.2,148.47,Bangalore,East
48432,2017-11-23,Personal Care,Hygiene,5,236,0,1180.0,242.37,Pune,West
48433,2016-08-12,Grocery,Staples,4,3715,5,14117.0,2941.32,Chennai,North
48434,2016-07-06,Grocery,Beverages,4,4509,5,17134.2,1922.93,Bangalore,South
48435,2019-08-11,Electronics,Mobiles,3,3983,0,11949.0,1066.44,Bangalore,West
48436,2019-02-13,Clothing,Men,4,2145,0,8580.0,674.58,Kolkata,West
48437,2020-12-30,Electronics,Mobiles,2,1547,10,2784.6,327.45,Hyderabad,East
48438,2016-02-22,Clothing,Women,2,3542,0,7084.0,1431.01,Delhi,East
48439,2020-08-02,Personal Care,Haircare,5,3940,0,19700.0,2380.82,Ahmedabad,South
48440,2019-05-19,Grocery,Beverages,3,1460,15,3723.0,202.81,Kolkata,East
48441,2016-03-11,Personal Care,Haircare,4,2489,10,8960.4,1974.62,Ahmedabad,East
48442,2020-04-27,Clothing,Women,3,1912,15,4875.6,328.59,Chennai,South
48443,2016-05-01,Personal Care,Haircare,1,1937,10,1743.3,313.94,Delhi,North
48444,2018-12-04,Electronics,Appliances,2,1483,10,2669.4,347.95,Kolkata,West
48445,2016-01-12,Grocery,Dairy,5,3380,10,15210.0,1345.97,Mumbai,West
48446,2020-09-21,Home & Kitchen,Cookware,3,315,20,756.0,177.4,Mumbai,East
48447,2019-03-02,Home & Kitchen,Furniture,3,4207,0,12621.0,1697.03,Mumbai,East
48448,2019-08-20,Electronics,Accessories,3,2029,5,5782.65,749.79,Ahmedabad,South
48449,2020-09-06,Grocery,Dairy,1,4271,10,3843.9,532.45,Bangalore,North
48450,2019-08-19,Clothing,Kids,3,4742,0,14226.0,2943.56,Chennai,East
48451,2020-12-05,Grocery,Snacks,5,4133,10,18598.5,2399.35,Ahmedabad,East
48452,2016-08-07,Home & Kitchen,Furniture,5,4407,10,19831.5,4667.55,Hyderabad,South
48453,2019-12-23,Electronics,Mobiles,2,733,0,1466.0,277.91,Kolkata,West
48454,2019-02-18,Personal Care,Hygiene,3,3095,15,7892.25,1376.53,Kolkata,South
48455,2017-03-09,Home & Kitchen,Cookware,3,3193,20,7663.2,953.44,Delhi,East
48456,2019-04-05,Home & Kitchen,Decor,2,1365,15,2320.5,486.98,Kolkata,East
48457,2016-03-16,Electronics,Mobiles,2,2229,5,4235.1,427.96,Delhi,North
48458,2017-09-01,Grocery,Staples,3,2288,10,6177.6,503.75,Pune,North
48459,2019-10-11,Clothing,Women,1,4433,15,3768.05,879.5,Delhi,South
48460,2020-12-22,Grocery,Snacks,2,1569,5,2981.1,496.6,Delhi,South
48461,2020-03-24,Electronics,Accessories,4,2888,5,10974.4,1682.7,Bangalore,North
48462,2018-03-18,Clothing,Men,4,1473,5,5597.4,304.84,Kolkata,South
48463,2017-06-07,Clothing,Women,3,1617,15,4123.35,759.72,Bangalore,West
48464,2018-07-05,Home & Kitchen,Cookware,1,704,10,633.6,103.75,Bangalore,South
48465,2020-02-06,Grocery,Beverages,1,2852,15,2424.2,577.1,Ahmedabad,North
48466,2016-05-31,Electronics,Accessories,3,3474,20,8337.6,1847.04,Mumbai,East
48467,2017-08-15,Clothing,Women,1,1929,15,1639.65,318.68,Ahmedabad,North
48468,2019-12-15,Electronics,Mobiles,4,3430,15,11662.0,682.99,Ahmedabad,North
48469,2020-07-15,Grocery,Beverages,4,55,10,198.0,32.24,Pune,West
48470,2018-02-20,Clothing,Men,3,4885,15,12456.75,2532.34,Kolkata,South
48471,2018-12-27,Clothing,Women,2,557,15,946.9,194.45,Pune,West
48472,2017-07-02,Grocery,Beverages,3,4557,0,13671.0,2154.17,Bangalore,East
48473,2018-05-29,Electronics,Appliances,3,1133,10,3059.1,278.23,Mumbai,East
48474,2016-03-14,Clothing,Kids,2,4380,20,7008.0,387.59,Bangalore,North
48475,2016-01-02,Clothing,Kids,5,3985,15,16936.25,2230.97,Ahmedabad,South
48476,2017-07-28,Electronics,Mobiles,2,746,20,1193.6,105.44,Mumbai,South
48477,2019-09-16,Grocery,Staples,4,355,10,1278.0,183.44,Hyderabad,South
48478,2017-03-09,Personal Care,Skincare,2,2171,0,4342.0,500.86,Kolkata,East
48479,2018-03-02,Personal Care,Skincare,1,3617,5,3436.15,778.32,Mumbai,South
48480,2019-11-29,Clothing,Men,4,658,5,2500.4,349.85,Chennai,South
48481,2020-11-04,Personal Care,Haircare,4,2354,20,7532.8,653.94,Pune,East
48482,2017-02-17,Home & Kitchen,Cookware,5,808,15,3434.0,269.64,Ahmedabad,East
48483,2016-07-21,Grocery,Staples,4,1407,10,5065.2,653.0,Mumbai,East
48484,2019-08-14,Personal Care,Skincare,1,1167,10,1050.3,205.82,Delhi,North
48485,2016-07-15,Clothing,Kids,2,1081,10,1945.8,161.79,Mumbai,East
48486,2018-07-10,Clothing,Men,1,2708,20,2166.4,351.73,Mumbai,East
48487,2018-12-01,Clothing,Women,4,2664,5,10123.2,1711.53,Mumbai,South
48488,2016-06-28,Home & Kitchen,Decor,5,4643,10,20893.5,3392.55,Bangalore,East
48489,2020-07-14,Personal Care,Haircare,2,4858,20,7772.8,1827.46,Ahmedabad,East
48490,2017-09-18,Home & Kitchen,Furniture,3,4275,10,11542.5,880.87,Mumbai,East
48491,2016-09-27,Personal Care,Skincare,1,2704,5,2568.8,294.75,Pune,East
48492,2019-12-14,Home & Kitchen,Furniture,2,458,10,824.4,164.47,Kolkata,West
48493,2017-07-07,Electronics,Mobiles,3,3368,5,9598.8,1503.92,Pune,West
48494,2020-06-08,Grocery,Dairy,3,2614,0,7842.0,1388.72,Pune,North
48495,2017-10-19,Electronics,Appliances,4,172,5,653.6,51.39,Delhi,East
48496,2018-11-11,Personal Care,Haircare,3,3234,15,8246.7,1481.37,Ahmedabad,North
48497,2020-09-23,Home & Kitchen,Decor,2,723,5,1373.7,156.52,Chennai,South
48498,2017-12-09,Personal Care,Skincare,3,1984,15,5059.2,486.69,Ahmedabad,West
48499,2018-01-18,Personal Care,Hygiene,3,3261,20,7826.4,1420.0,Chennai,West
48500,2017-01-10,Electronics,Mobiles,5,1046,5,4968.5,1073.84,Chennai,West
48501,2018-05-05,Home & Kitchen,Furniture,4,1506,15,5120.4,557.71,Hyderabad,South
48502,2020-05-01,Grocery,Snacks,3,1244,10,3358.8,669.78,Bangalore,West
48503,2016-06-01,Grocery,Snacks,4,519,20,1660.8,321.6,Chennai,South
48504,2018-11-04,Electronics,Mobiles,5,1437,20,5748.0,660.06,Pune,North
48505,2016-05-28,Clothing,Kids,1,2138,0,2138.0,134.04,Bangalore,North
48506,2018-12-05,Clothing,Kids,3,4549,10,12282.3,682.86,Pune,West
48507,2020-11-01,Clothing,Kids,5,1950,0,9750.0,776.73,Chennai,North
48508,2017-12-08,Home & Kitchen,Cookware,1,2413,15,2051.05,154.99,Delhi,West
48509,2016-07-04,Grocery,Staples,5,2997,20,11988.0,2246.68,Mumbai,East
48510,2020-07-11,Personal Care,Skincare,1,236,20,188.8,46.57,Kolkata,South
48511,2017-05-15,Personal Care,Skincare,2,4281,20,6849.6,1217.45,Bangalore,East
48512,2018-10-23,Grocery,Dairy,3,4672,0,14016.0,2624.2,Pune,West
48513,2020-10-09,Home & Kitchen,Cookware,1,2950,15,2507.5,585.3,Mumbai,North
48514,2019-12-07,Personal Care,Skincare,4,3515,10,12654.0,1357.48,Hyderabad,South
48515,2017-10-24,Home & Kitchen,Decor,4,4902,15,16666.8,3715.56,Mumbai,West
48516,2016-06-26,Grocery,Snacks,5,159,10,715.5,126.81,Mumbai,South
48517,2019-08-13,Electronics,Accessories,4,183,0,732.0,56.17,Delhi,West
48518,2016-05-06,Electronics,Accessories,3,2127,10,5742.9,1391.3,Bangalore,South
48519,2017-01-13,Grocery,Snacks,2,1301,0,2602.0,420.53,Chennai,East
48520,2018-03-13,Home & Kitchen,Furniture,2,483,15,821.1,128.0,Kolkata,West
48521,2016-03-04,Electronics,Mobiles,4,1867,0,7468.0,901.22,Chennai,West
48522,2020-06-20,Clothing,Women,3,2125,10,5737.5,352.32,Chennai,North
48523,2020-07-18,Grocery,Staples,5,485,20,1940.0,320.9,Ahmedabad,West
48524,2018-11-17,Clothing,Kids,4,1938,10,6976.8,1677.92,Hyderabad,South
48525,2019-01-15,Home & Kitchen,Decor,4,4099,20,13116.8,2765.7,Ahmedabad,East
48526,2016-09-07,Personal Care,Skincare,1,2176,20,1740.8,374.17,Kolkata,South
48527,2020-06-30,Home & Kitchen,Furniture,5,1808,10,8136.0,825.73,Mumbai,West
48528,2019-05-20,Personal Care,Skincare,1,2176,15,1849.6,104.27,Kolkata,East
48529,2020-02-05,Home & Kitchen,Decor,4,4575,5,17385.0,3549.8,Pune,South
48530,2017-11-25,Personal Care,Haircare,5,4211,20,16844.0,1995.87,Kolkata,South
48531,2018-02-03,Home & Kitchen,Furniture,3,1902,5,5420.7,464.6,Delhi,East
48532,2018-04-03,Clothing,Men,4,2665,20,8528.0,502.83,Kolkata,West
48533,2018-06-29,Personal Care,Haircare,4,338,20,1081.6,161.19,Bangalore,North
48534,2018-11-24,Clothing,Men,4,3087,5,11730.6,989.63,Hyderabad,North
48535,2019-09-20,Home & Kitchen,Decor,4,501,5,1903.8,320.0,Hyderabad,South
48536,2019-06-12,Clothing,Women,5,2536,15,10778.0,1904.8,Mumbai,West
48537,2016-08-26,Electronics,Appliances,2,4367,10,7860.6,1019.83,Hyderabad,West
48538,2020-08-09,Clothing,Kids,4,3630,15,12342.0,1711.43,Hyderabad,South
48539,2016-09-19,Personal Care,Hygiene,2,1447,15,2459.9,222.27,Kolkata,East
48540,2018-02-27,Electronics,Appliances,5,4759,10,21415.5,4189.59,Kolkata,East
48541,2018-05-27,Electronics,Mobiles,3,4166,15,10623.3,635.95,Mumbai,East
48542,2020-03-09,Clothing,Women,5,2322,5,11029.5,1580.52,Mumbai,North
48543,2016-07-13,Clothing,Women,2,1633,20,2612.8,239.67,Hyderabad,East
48544,2018-02-17,Home & Kitchen,Decor,2,4630,5,8797.0,2101.64,Mumbai,West
48545,2020-05-31,Grocery,Staples,5,4669,20,18676.0,2008.6,Hyderabad,West
48546,2020-03-17,Grocery,Staples,3,3527,10,9522.9,2257.0,Ahmedabad,South
48547,2019-05-10,Grocery,Staples,5,2595,0,12975.0,2018.48,Chennai,East
48548,2019-11-01,Clothing,Women,5,4309,0,21545.0,4355.42,Hyderabad,East
48549,2020-12-08,Grocery,Staples,5,2903,20,11612.0,649.53,Mumbai,East
48550,2017-04-25,Clothing,Kids,5,837,0,4185.0,418.37,Mumbai,West
48551,2018-08-03,Clothing,Men,5,3984,10,17928.0,3455.66,Ahmedabad,East
48552,2016-11-17,Clothing,Women,5,2680,20,10720.0,2234.45,Hyderabad,West
48553,2019-12-07,Clothing,Women,2,1941,0,3882.0,276.14,Kolkata,West
48554,2020-03-22,Clothing,Kids,4,4458,5,16940.4,3047.79,Mumbai,North
48555,2016-12-08,Grocery,Staples,5,4599,5,21845.25,4771.25,Pune,East
48556,2016-07-22,Home & Kitchen,Cookware,4,4883,10,17578.8,2666.01,Kolkata,South
48557,2019-05-21,Clothing,Women,2,728,15,1237.6,116.82,Kolkata,South
48558,2019-09-04,Home & Kitchen,Decor,5,1055,15,4483.75,308.64,Pune,South
48559,2018-12-20,Electronics,Mobiles,5,1353,10,6088.5,905.39,Chennai,East
48560,2017-03-05,Electronics,Mobiles,1,1421,15,1207.85,77.71,Ahmedabad,North
48561,2016-01-15,Home & Kitchen,Cookware,4,2977,10,10717.2,1155.11,Pune,North
48562,2016-03-20,Clothing,Women,4,3814,0,15256.0,1093.05,Kolkata,South
48563,2016-03-23,Clothing,Kids,1,1584,5,1504.8,101.35,Delhi,East
48564,2016-04-10,Home & Kitchen,Cookware,1,993,5,943.35,128.59,Hyderabad,South
48565,2017-10-30,Grocery,Staples,2,2701,0,5402.0,551.88,Bangalore,North
48566,2018-05-22,Home & Kitchen,Cookware,1,565,20,452.0,69.91,Hyderabad,East
48567,2019-10-30,Grocery,Snacks,1,2333,10,2099.7,171.28,Delhi,North
48568,2020-08-23,Home & Kitchen,Furniture,4,1631,5,6197.8,1333.77,Delhi,South
48569,2019-10-02,Grocery,Beverages,4,4087,15,13895.8,2446.66,Mumbai,East
48570,2020-06-02,Home & Kitchen,Furniture,2,982,15,1669.4,96.13,Pune,South
48571,2017-10-21,Electronics,Mobiles,4,893,15,3036.2,275.13,Mumbai,North
48572,2020-03-07,Clothing,Women,4,3958,10,14248.8,2966.77,Ahmedabad,West
48573,2018-06-05,Electronics,Mobiles,1,3589,15,3050.65,329.54,Bangalore,North
48574,2019-05-02,Grocery,Dairy,1,2252,5,2139.4,322.47,Pune,West
48575,2019-05-09,Personal Care,Hygiene,2,1314,10,2365.2,186.31,Kolkata,South
48576,2019-01-05,Personal Care,Hygiene,3,161,5,458.85,72.79,Pune,West
48577,2016-04-20,Grocery,Staples,1,4769,10,4292.1,448.03,Mumbai,West
48578,2020-08-31,Personal Care,Skincare,4,74,20,236.8,37.41,Ahmedabad,North
48579,2018-04-05,Personal Care,Hygiene,5,4350,15,18487.5,1725.63,Bangalore,East
48580,2018-01-28,Electronics,Mobiles,1,3503,20,2802.4,189.69,Bangalore,South
48581,2016-11-30,Grocery,Snacks,4,1729,5,6570.2,868.44,Chennai,North
48582,2020-10-18,Personal Care,Skincare,3,1131,5,3223.35,232.52,Bangalore,West
48583,2016-04-29,Personal Care,Hygiene,2,2288,10,4118.4,811.54,Mumbai,South
48584,2020-02-06,Personal Care,Skincare,4,4754,5,18065.2,3795.51,Pune,West
48585,2020-09-16,Personal Care,Hygiene,4,4186,10,15069.6,3195.93,Chennai,North
48586,2019-05-23,Personal Care,Hygiene,5,325,5,1543.75,159.88,Pune,North
48587,2016-03-14,Home & Kitchen,Decor,2,436,10,784.8,127.98,Bangalore,West
48588,2020-05-17,Personal Care,Skincare,3,2066,5,5888.1,566.06,Mumbai,South
48589,2017-04-22,Grocery,Staples,2,3854,5,7322.6,1207.66,Bangalore,East
48590,2018-04-18,Personal Care,Haircare,3,1228,0,3684.0,709.36,Ahmedabad,North
48591,2018-01-21,Home & Kitchen,Furniture,3,2319,5,6609.15,1178.86,Mumbai,South
48592,2020-09-08,Personal Care,Skincare,5,979,10,4405.5,945.43,Kolkata,East
48593,2019-08-14,Grocery,Staples,5,988,5,4693.0,397.34,Chennai,North
48594,2020-12-12,Grocery,Staples,2,2216,10,3988.8,689.73,Hyderabad,East
48595,2016-07-03,Personal Care,Hygiene,4,4068,10,14644.8,1871.26,Pune,East
48596,2018-05-07,Grocery,Staples,4,3145,0,12580.0,3010.6,Hyderabad,West
48597,2020-11-01,Grocery,Beverages,4,4487,10,16153.2,2832.01,Pune,West
48598,2016-03-08,Electronics,Appliances,2,2487,10,4476.6,1007.29,Kolkata,West
48599,2018-03-10,Clothing,Men,5,2015,5,9571.25,1360.1,Delhi,North
48600,2019-12-22,Electronics,Accessories,1,4399,10,3959.1,769.66,Chennai,West
48601,2017-03-24,Home & Kitchen,Decor,1,4182,20,3345.6,816.6,Ahmedabad,North
48602,2017-04-26,Electronics,Appliances,1,542,5,514.9,42.53,Kolkata,West
48603,2017-05-27,Home & Kitchen,Decor,3,2587,5,7372.95,729.04,Kolkata,East
48604,2020-01-04,Grocery,Dairy,3,4787,20,11488.8,747.7,Pune,North
48605,2017-01-14,Clothing,Kids,2,3545,5,6735.5,1079.53,Ahmedabad,South
48606,2017-06-14,Electronics,Mobiles,2,4740,5,9006.0,1846.9,Chennai,North
48607,2018-11-17,Personal Care,Haircare,1,371,15,315.35,72.14,Chennai,South
48608,2017-08-01,Clothing,Women,3,3964,15,10108.2,942.16,Chennai,West
48609,2020-03-11,Clothing,Women,5,1292,0,6460.0,644.64,Chennai,East
48610,2018-05-14,Grocery,Dairy,2,3755,20,6008.0,999.46,Kolkata,West
48611,2020-10-30,Home & Kitchen,Decor,3,1999,10,5397.3,1119.13,Bangalore,North
48612,2017-03-14,Personal Care,Skincare,4,987,15,3355.8,723.73,Chennai,North
48613,2016-12-31,Personal Care,Hygiene,3,231,5,658.35,38.7,Pune,North
48614,2019-09-25,Clothing,Women,3,2069,20,4965.6,537.23,Pune,North
48615,2018-01-19,Personal Care,Skincare,1,1798,20,1438.4,207.82,Ahmedabad,South
48616,2017-03-14,Clothing,Women,3,3031,0,9093.0,1478.51,Delhi,East
48617,2018-01-19,Personal Care,Skincare,3,1963,20,4711.2,884.29,Pune,East
48618,2016-05-08,Electronics,Appliances,5,4461,5,21189.75,4419.67,Mumbai,East
48619,2018-01-17,Personal Care,Hygiene,4,2390,0,9560.0,545.91,Bangalore,North
48620,2019-09-07,Personal Care,Haircare,2,4849,10,8728.2,1214.58,Kolkata,West
48621,2017-02-12,Grocery,Snacks,2,3324,0,6648.0,551.56,Delhi,East
48622,2017-12-12,Personal Care,Skincare,5,1950,20,7800.0,1207.57,Delhi,South
48623,2016-09-20,Grocery,Snacks,5,4454,10,20043.0,4476.33,Ahmedabad,North
48624,2020-12-05,Home & Kitchen,Cookware,3,730,20,1752.0,185.38,Chennai,West
48625,2017-03-09,Personal Care,Haircare,2,3601,10,6481.8,1456.06,Mumbai,South
48626,2019-10-28,Personal Care,Haircare,5,1973,20,7892.0,444.29,Ahmedabad,East
48627,2019-01-02,Clothing,Kids,4,4212,10,15163.2,1159.67,Hyderabad,North
48628,2017-08-22,Home & Kitchen,Cookware,1,4580,5,4351.0,285.58,Bangalore,South
48629,2017-03-05,Home & Kitchen,Cookware,4,4821,10,17355.6,1283.44,Mumbai,West
48630,2017-12-24,Electronics,Appliances,4,517,10,1861.2,248.62,Ahmedabad,North
48631,2016-10-22,Personal Care,Haircare,5,4786,20,19144.0,3095.63,Ahmedabad,South
48632,2019-10-03,Grocery,Staples,3,3377,10,9117.9,661.85,Kolkata,North
48633,2016-03-16,Clothing,Kids,4,1347,20,4310.4,379.27,Chennai,East
48634,2017-01-24,Electronics,Mobiles,1,3387,20,2709.6,467.35,Delhi,East
48635,2019-08-04,Clothing,Men,1,3723,0,3723.0,229.98,Mumbai,South
48636,2020-01-05,Personal Care,Skincare,3,3647,0,10941.0,2675.3,Hyderabad,South
48637,2020-05-12,Personal Care,Haircare,1,3723,5,3536.85,593.97,Chennai,East
48638,2016-11-20,Grocery,Beverages,4,4164,15,14157.6,1575.54,Hyderabad,South
48639,2018-05-20,Personal Care,Haircare,3,1817,10,4905.9,339.85,Chennai,North
48640,2020-11-27,Personal Care,Skincare,5,1704,15,7242.0,925.04,Hyderabad,North
48641,2019-01-28,Personal Care,Haircare,4,3559,0,14236.0,1183.56,Bangalore,North
48642,2019-06-21,Clothing,Kids,4,2518,15,8561.2,438.53,Pune,North
48643,2019-05-01,Grocery,Staples,2,3329,10,5992.2,561.8,Kolkata,West
48644,2017-06-03,Personal Care,Hygiene,4,3125,15,10625.0,771.21,Pune,East
48645,2018-07-15,Clothing,Women,5,3067,0,15335.0,1227.03,Ahmedabad,South
48646,2017-04-02,Electronics,Accessories,2,547,20,875.2,73.48,Chennai,West
48647,2020-03-19,Home & Kitchen,Cookware,2,3053,15,5190.1,385.68,Ahmedabad,East
48648,2019-06-25,Grocery,Dairy,4,232,10,835.2,142.91,Ahmedabad,North
48649,2017-06-29,Electronics,Appliances,2,4826,20,7721.6,1512.34,Hyderabad,North
48650,2016-12-10,Clothing,Kids,2,4980,10,8964.0,799.87,Pune,North
48651,2018-05-04,Electronics,Mobiles,2,4268,20,6828.8,735.28,Chennai,West
48652,2017-05-30,Personal Care,Haircare,1,1742,0,1742.0,419.16,Bangalore,North
48653,2017-11-06,Electronics,Accessories,2,2234,20,3574.4,678.67,Hyderabad,North
48654,2017-08-15,Electronics,Accessories,1,2657,0,2657.0,345.81,Bangalore,North
48655,2019-08-08,Grocery,Staples,3,951,0,2853.0,705.32,Pune,East
48656,2018-06-10,Electronics,Appliances,4,3430,20,10976.0,1573.52,Bangalore,South
48657,2018-03-08,Personal Care,Skincare,4,2631,10,9471.6,1780.6,Pune,East
48658,2019-12-08,Clothing,Kids,3,3697,20,8872.8,504.73,Hyderabad,South
